id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	origin	poster_path	trailer_url	plot
tt0029557	淑女は何を忘れたか	Qu'est-ce que la dame a oublié?	Shukujo wa nani o wasureta ka	Japonais	1937	71	Comédie, Drame	7.0	1290	Yasujirô Ozu	Akira Fushimi, Yasujirô Ozu	0	0	Shochiku	Japon	Japon	/5J9P1UtIqLkSHyhH6R5siTZi7Z4.jpg		Komiya, un riche professeur de médecine, et sa femme autoritaire, Tokio, doivent s'occuper de Setsuko, leur nièce pleine d'entrain d'Osaka. Setsuko est une femme libérée qui fait ce qu'elle veut, y compris fumer, même si elle est mineure. Samedi, le professeur n'a pas envie d'aller à sa partie de golf du week-end, mais sa femme l'emmène quand même. Il dépose donc son sac à l'appartement de son élève Okada, et se rend dans un bar avec un ami. Setsuko le retrouve là-bas et insiste pour qu'il l'emmène dans une maison de geisha. Lorsqu'elle devient plutôt ivre, le professeur appelle Okada pour la ramener chez lui, pendant qu'il dort chez Okada. La femme se méfie de Setsuko lorsqu'elle voit Okada la ramener à la maison, et aussi de son mari lorsqu'elle découvre qu'il n'est pas allé jouer au golf.
tt0030195	五人の斥候兵	Les cinq éclaireurs	Gonin no sekkôhei	Japonais	1938	70	Drame, Guerre	6.3	79	Tomotaka Tasaka	Tomotaka Tasaka	0	0	Nikkatsu Corporation	Japon	Japon	/s24GZwKVJtrD96y6EwAbkNfFMhO.jpg		Une patrouille de troupes japonaises en Chine part en patrouille en territoire ennemi dans ce drame de guerre réaliste, quoique propagandiste.
tt0030899	鶴八鶴次郎	Tsuruhachi et Tsurujiro	Tsuruhachi Tsurujirô	Japonais	1938	88	Drame	6.8	181	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japon	Japon	/gXPCSn86IyWx7MxhNvvQMdrRudA.jpg		M. Tsurujiro est un chanteur folk japonais assisté de Mme Tsuruhachi au shamisen. Le couple est populaire, mais il pinaille souvent sur sa musique et ils se séparent donc. Elle épouse un bienfaiteur, mais après un spectacle commun, elle estime que la musique est au-dessus du mariage.
tt0031407	はたらく一家	Toute la famille travaille	Hataraku ikka	Japonais	1939	65	Drame	6.5	166	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japon	Japon	/b3Z0BZHhHCbTr9QSq3T4RO3GIYW.jpg		Père de neuf enfants, il ne trouve pas de travail. Malgré leurs aspirations, les enfants sont encouragés par leurs deux parents à occuper des emplois subalternes et à contribuer aux dépenses familiales. Finalement, l'un d'eux se rebelle, avec le soutien et la sympathie des autres enfants.
tt0031605	まごころ	Le coeur sincère	Magokoro	Japonais	1939	67	Drame	6.9	128	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japon	Japon	/w9YYiTOOxLVfVYnwGib4lPvoPgG.jpg		Deux jeunes filles, Nobiko et Tomiko, fréquentent la même école. La fille la moins chanceuse, Nobiko, est l'une des meilleures étudiantes, contrairement à la fille riche, Tomiko. À une certaine époque, le père de Tomiko aimait beaucoup la mère de Nobuko.
tt0032156	残菊物語	Contes des chrysanthèmes tardifs	Zangiku monogatari	Japonais	1939	144	Drame, Romance	7.8	4367	Kenji Mizoguchi	Yoshikata Yoda	0	0	Shochiku	Japon	Japon	/m43EBVmYBiNC2RtcMUAag4IWsZS.jpg		Le fils adoptif d'un acteur légendaire, et lui-même une star en herbe, se tourne vers la nourrice de son petit frère pour obtenir soutien et affection – seulement pour qu'elle abandonne tout pour la gloire de son bien-aimé.
tt0033131	旅役者	Acteurs ambulants	Tabi yakusha	Japonais	1940	70	Comédie	6.9	208	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japon	Japon	/rztngOFWDQkd3uMblXt5CDIsC2K.jpg		Histoire d'un groupe d'acteurs principalement basé sur les gars qui jouent au cheval.
tt0033654	元禄 忠臣蔵	La vengeance des 47 rônins	Genroku chûshingura	Japonais	1941	223	Drame, Historique	7.2	2664	Kenji Mizoguchi	Yoshikata Yoda	0	0	Shochiku	Japon	Japon	/9xCbHN8pITzOcJewSIPNxvxLT7k.jpg		Les légendaires quarante-sept ronin complotent pour venger la mort de leur seigneur, Asano Naganori, en tuant Kira Yoshinaka, un fonctionnaire du shogunat responsable du fait qu'Asano ait été contraint de commettre le seppuku.
tt0033669	金門女	Les Larmes de San Francisco	Golden Gate Girl	Chinois traditionnel	1941	110	Drame	8.1	81	Esther Eng	Moon Quan	0	0	Grandview Film Company Limited, Golden Gate	États-Unis, Hong Kong	Chine	/x5VZV7IyPHmY6dhOhxqkhIrucyP.jpg		À San Francisco, le veuf Jien-Sien Ho, connu dans la communauté chinoise sous le nom de Gin Man, s'inquiète du fait que sa fille Chain-Ying, 16 ans, passe trop de temps à l'Opéra chinois. Néanmoins, Duck Sook, un vendeur dans la boutique de Jien-Sien, emmène Chain-Ying voir Fay-Tien Wong, un acteur chinois, jouer. Après le spectacle, Wong invite Chain-Ying au Golden Gate Music Club pour une fête et la fille lui demande des cours de chant. Chain-Ying et Wong commencent à passer du temps ensemble et l'amie de Chain-Ying, Sia-Lien Ho, raconte à Jien-Sien les excursions de sa fille avec l'acteur et le fait qu'elle a manqué l'école. Jien-Sien confronte Chain-Ying, qui insiste sur le fait qu'en Amérique, les pères n'ont aucun droit sur leurs filles. Lorsque Chain-Ying dit qu'elle aime Wong, Jien-Sien la renie et blâme ensuite Duck Sook pour l'infidélité de sa fille. Wong dit à Chain-Ying qu'elle doit essayer de comprendre les habitudes des personnes âgées et accepte ensuite de l'épouser, en espérant que son père les acceptera désormais. Cependant, lorsque Duck Sook tente d'intervenir en faveur du couple, Jien-Sien dit qu'il ne leur pardonnera jamais. Le père enragé se rend alors chez le propriétaire du théâtre et lui dit d'expulser Wong, et le propriétaire accepte de ne pas renouveler le contrat du chanteur, qui va bientôt expirer. Plusieurs mois plus tard, Wong rentre chez lui un soir et annonce qu'il doit retourner en Chine. Inquiet pour sa fiancée, désormais enceinte, il lui dit qu'il la fera venir une fois installé. Pendant ce temps, Duck Sook demande à Jien-Sien de pardonner à sa fille enceinte et solitaire, mais il refuse. Mao Lee, la cuisinière de Jien-Sien, a pitié de Chain-Ying, lui donne de l'argent et assiste à la naissance de la petite fille. Pour sa déloyauté, Jien-Sien licencie Mao-Lee, qui rejoint Duck Sook pour reprendre une blanchisserie chinoise afin qu'ils puissent subvenir aux besoins du bébé de Chain-Ying après la mort subite de Chain-Ying. Duck Sook et Mao Lee donnent au bébé un nom chinois, Loy Lo, et un nom américain, Lulu, et quand la fille grandit, Duck Sook lui enseigne les danses chinoises et lui inculque l'amour du théâtre. Lorsqu'un concert-bénéfice et une fête sont organisés pour les réfugiés de guerre chinois, Lulu souhaite se produire, et Duck Sook et Lulu auditionnent et reçoivent des rôles. Lulu joue un second rôle dans un opéra avec une star invitée, Sing Kuo, mais lorsque Duck Sook doit trouver la robe traditionnelle requise pour sa représentation, il découvre que tous les magasins en sont épuisés. Duck Sook vole une robe et rencontre plus tard la femme à qui il l'a volée. Elle se montre cependant compréhensive et accepte de prêter le vêtement à Lulu. Durant l'émission, il est révélé que Sing Kuo est en réalité Wong, le père de Lulu, et Duck Sook présente la chanteuse à sa fille puis à son grand-père, qui a fait don de trois mille dollars à la cause. Jien-Sien salue chaleureusement Lulu et tous se serrent la main et retournent à la boutique de Jien-Sien pour célébrer leurs retrouvailles.
tt0033716	秀子の車掌さん	Hideko, receveuse d'autobus	Hideko no shashô-san	Japonais	1941	54	Comédie, Drame	7.0	366	Mikio Naruse	Mikio Naruse	0	0	Nano Eiga	Japon	Japon	/sIFqMks5iA2zEe0QgV4yn7MLbNH.jpg		Okoma, une jeune femme qui travaille comme conductrice dans une compagnie de bus à Kofu Yamanashi, a une idée pour son bus qui pourrait éviter la diminution du nombre de passagers.
tt0034176	上海の月	La lune de Shanghai	Shanhai no tsuki	Japonais	1941	114	Drame	7.0	16	Mikio Naruse		0	0	Toho Pictures	Japon	Japon	/nlOYO92h20Ex73W8gOaWrirP5r8.jpg		
tt0034298	戸田家の兄妹	Les frères et les soeurs Toda	Toda-ke no kyôdai	Japonais	1941	105	Drame	7.3	1428	Yasujirô Ozu	Yasujirô Ozu	0	0	Shochiku	Japon	Japon	/h4WR3geAbWo5SWHVL05TaegqBcg.jpg		Lorsque le patriarche de la famille Toda meurt subitement, sa veuve découvre qu'il ne lui a laissé que des dettes et des enfants mariés qui ne veulent pas la soutenir, à l'exception de son fils le plus attentionné, tout juste revenu de Chine.
tt0034591	父ありき	Il était un père	Chichi ariki	Japonais	1942	88	Drame	7.6	3134	Yasujirô Ozu	Yasujirô Ozu, Takao Yanai	0	0	Shochiku	Japon	Japon	/fImHlKplceegRKJwoNLiaHjsAmJ.jpg		Un professeur d'école a du mal à élever seul son fils Ryohei, sans argent ni perspectives d'avenir.
tt0034824	母は死なず	Ma mère ne mourra jamais	Haha wa shinazu	Japonais	1942	104	Drame	6.0	54	Mikio Naruse		0	0	TOHO	Japon	Japon	/fCDqoDCF6EUvAGThzI4rIwYys9W.jpg		La mort prématurée d'une jeune mère sert d'inspiration à son mari et à son fils.
tt0035533	ハワイ・マレー沖海戦	Les Volontaires de la Mort	Hawai · Marê oki kaisen	Japonais	1942	116	Drame, Historique, Guerre	6.0	130	Kajirô Yamamoto	Kajirô Yamamoto	0	0	Toho Film (Eiga) Co. Ltd.	Japon	Japon	/vnXAGtHRWr9u5TNsxLeTALOHtDI.jpg		Lorsqu'un garçon qui étudie au Collège naval rentre chez lui pour les vacances, il rencontre son jeune cousin qui souhaite également le rejoindre pour devenir pilote. Cependant, la mère du jeune homme est hostile, connaissant la folie de la guerre. Lorsque le jeune homme recrute son cousin pour parler à la mère, l'homme enrôlé réussit et la mère cède. Le jeune cousin est bientôt dans la marine et suit une formation pour devenir pilote. Il obtient également son diplôme, mais une nuit, il perd son ami et n'a pas le temps de réfléchir à l'événement alors que le Japon se rapproche de la guerre avec l'Occident. Le pilote et ses collègues pilotes sont invités à se lancer dans une mission, mais ne sont pas informés au départ de leur objectif ni de leur destination. Ce n'est que plus tard qu'il est révélé que la destination est Hawaï, aux États-Unis. Pearl Harbor se profile.
tt0036177	無法松の一生	L'homme au pousse-pousse	Muhômatsu no isshô	Japonais	1943	80	Drame	7.3	220	Hiroshi Inagaki	Mansaku Itami	0	0	Daiei Film	Japon	Japon	/ecJANICWb43gGV7OKFKb5vsFt2W.jpg		Matsugoro est un pauvre conducteur de pousse-pousse dont l'esprit animé et l'optimisme font de lui l'un des favoris de la ville. Matsu aide un garçon blessé, Toshio, et est embauché par les parents du garçon.
tt0036400	姿三四郎	La légende de judo	Sugata Sanshirô	Japonais	1943	80	Action, Aventure, Drame	6.7	5582	Akira Kurosawa	Akira Kurosawa	0	0	Toho Film (Eiga) Co. Ltd., TOHO	Japon	Japon	/6raR9pwBXg5MinheJYLkmq6R1kH.jpg		Sugata, un jeune homme, a du mal à apprendre les nuances et le sens du judo et, ce faisant, apprend quelque chose sur le sens de la vie.
tt0036484	歌行燈	La chanson de la lanterne	Uta andon	Japonais	1943	93	Drame	6.9	170	Mikio Naruse		0	0	Toho Film (Eiga) Co. Ltd.	Japon	Japon	/rvykHkUYQMzp5jewAT3VtcMz2Y1.jpg		Un jeune acteur égocentrique humilie un vieil artiste de Noh, qui se suicide ensuite. Son acte de cruauté oblige son père à le renier, conduisant l'acteur autrefois prometteur à vivre dans la rue. Mais son désir de regagner le respect de son père et l'affection de la fille de l'acteur décédé le pousse vers une existence plus noble.
tt0036947	一番美しく	Le plus beau	Ichiban utsukushiku	Japonais	1944	85	Drame	5.6	2392	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japon	Japon	/5tQOuDtEnbQ8RK6oGvDgZmTlBml.jpg		Film de la Seconde Guerre mondiale sur des travailleuses bénévoles dans une usine d'optique qui font de leur mieux pour atteindre les objectifs de production.
tt0036980	加藤隼戦闘隊	Les Faucons du Colonel Kato	Kato hayabusa sento-tai	Japonais	1944	110	Action, Guerre	7.0	75	Kajirô Yamamoto	Kajirô Yamamoto	0	0	TOHO	Japon	Japon	/v6AnK88jJNlbc9guwsmqACV5r7h.jpg		Film biographique sur le colonel Kato, un officier servant dans l'armée de l'air impériale japonaise en Asie du Sud-Est. Il était très respecté par ses pilotes pour son équité et son excellente capacité de vol.
tt0037081	宮本武蔵	L'histoire de Musashi Miyamoto	Miyamoto Musashi	Japonais	1944	53	Drame	6.3	272	Kenji Mizoguchi		0	0	Shochiku	Japon	Japon	/nswRWaGGXxVfVtf9JNPo3jwHDAH.jpg		Shinobu et son frère Genichiro supplient le célèbre épéiste Musashi Miyamoto de leur apprendre le maniement de l'épée afin de venger la mort de leur père. Les assassins de leur père voient la sœur et le frère s'entraîner avec Miyamoto et sollicitent ainsi l'aide d'un autre épéiste puissant, Kojiro Sasaki, ce qui donne à Sasaki une excuse pour combattre Miyamoto.
tt0037272	芝居道	Le chemin du drame	Shibaidô	Japonais	1944	82	Drame	6.2	81	Mikio Naruse	Toshio Yasumi	0	0	TOHO	Japon	Japon	/cuV0bDisBRkTqKw6frbvEmjmDd9.jpg		
tt0037347	愉しき哉人生	Cette belle vie	Tanoshiki kana jinsei	Japonais	1944	80	Comédie	6.0	85	Mikio Naruse	Mikio Naruse, Toshio Yasumi	0	0	TOHO	Japon	Japon	/v9EiH0jKVfz40AjcFdjSemhh7EH.jpg		
tt0037907	名刀美女丸	L'excellent sabre Bijomaru	Meitô bijomaru	Japonais	1945	65	Drame	6.6	397	Kenji Mizoguchi		0	0	Shochiku	Japon	Japon	/oGGTxplc7XlOVdPpFyhPsHAlZNE.jpg		Kiyone Sakurai, un apprenti forgeron d'épées, fabrique une épée pour son tuteur, Kozaemon Onoda. Onoda brise l'épée en défendant son seigneur, ce qui conduit finalement à sa mort aux mains de Naito, lorsque Naito demande à épouser sa fille Sasae. Sasae jure de venger la mort de son père et supplie Kiyone Sakurai de lui fabriquer une épée spéciale. Alors Kiyone et son collègue forgeron Kiyotsugu se rendent chez le maître forgeron Kiyohide Yamatomori pour apprendre leur métier et forger l'épée.
tt0038049	三十三間堂・通し矢物語	Histoire de l'arc au temple de Sanjusangendo	Sanjûsangen-dô, tôshiya monogatari	Japonais	1945	77	Guerre	6.7	144	Mikio Naruse	Hideo Oguni	0	0	TOHO	Japon	Japon	/fyCMn76SP1KLUYv4f3QWOJlzCqM.jpg		Récit d'art martial qui se déroule à l'époque d'Edo et s'achève difficilement au cours des derniers mois de la Seconde Guerre mondiale : le fils d'un archer, qui s'est suicidé après avoir perdu un concours, reprend l'ancien métier de son père.
tt0038182	虎の尾を踏む男達	Les hommes qui marchèrent sur la queue du tigre	Tora no o wo fumu otoko-tachi	Japonais	1945	59	Aventure, Drame, Thriller	6.7	4343	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japon	Japon	/lbspqbHnGrGKQMQ83UvIpC28aJh.jpg		Un général japonais et ses hommes se déguisent en moines pour dépasser une patrouille frontalière ennemie.
tt0038268	續 姿三四郎	La légende de judo II	Zoku Sugata Sanshirô	Japonais	1945	83	Action, Aventure, Drame	6.0	2680	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japon	Japon	/tQ3hpbwqIHqmrOaql2Y6Ulyi2Ln.jpg		Sugata revient pour prouver sa maîtrise du judo lors d'un match contre des adversaires occidentaux.
tt0038662	女性の勝利	La victoire des femmes	Josei no shôri	Japonais	1946	84	Drame	6.6	173	Kenji Mizoguchi	Kôgo Noda, Kaneto Shindô	0	0	Shochiku	Japon	Japon	/5GONxWiEF0EGc0KkqTaX2kT0H62.jpg		Un film socialement engagé sur l'état féodal de nombreuses femmes japonaises en 1946. Hiroko Hosokawa, une avocate, défend Mme Asakura, qui a étouffé son enfant dans son chagrin après la mort sans le sou de son mari suite à un accident du travail. Le procureur est Kono, le mari de la sœur de Hiroko, qui a également envoyé le fiancé de Hiroko, Yamaoka, en prison pour ses opinions libérales pendant la guerre. Yamaoka vient d'être libéré, mais il est gravement malade suite à son séjour en prison.
tt0039074	歌麿をめぐる五人の女	Cinq femmes autour d'Utamaro	Utamaro o meguru gonin no onna	Japonais	1946	94	Drame	7.0	1421	Kenji Mizoguchi	Yoshikata Yoda	0	0	Shochiku	Japon	Japon	/1oRhyRvqNUAezLbxLxC4kNJV3FB.jpg		Utamaro est un grand artiste qui vit pour créer des portraits de belles femmes, utilisant les bordels de Tokyo pour lui fournir ses modèles.
tt0039090	わが青春に悔なし	Je ne regrette rien de ma jeunesse	Waga seishun ni kuinashi	Japonais	1946	110	Drame	7.1	3946	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japon	Japon	/pKkkFLTjTMpcMCs5adoxFOoBtVo.jpg		La fille d'un professeur d'université politiquement déshonoré lutte pour trouver sa place dans l'amour et la vie, dans le monde incertain du Japon qui mène à la Seconde Guerre mondiale.
tt0039423	銀嶺の果て	La Montagne d'argent	Ginrei no hate	Japonais	1947	89	Action, Crime, Drame	7.2	741	Senkichi Taniguchi	Akira Kurosawa, Senkichi Taniguchi	0	0	TOHO	Japon	Japon	/4QXnxf6xppTkDU2Fn1NkgPtEwQX.jpg		Trois braqueurs de banque fuyant la police se cachent dans un chalet de montagne isolé au sommet des Alpes enneigées du Japon.
tt0039449	春のめざめ	L'éveil du printemps	Haru no mezame	Japonais	1947	89	Drame	7.1	169	Mikio Naruse	Mikio Naruse, Toshio Yasumi	0	0	TOHO	Japon	Japon	/5nEsJ5h5BhmsmdURjEYc6I5mNQy.jpg		Film tranche de vie centré sur quelques années de la vie d'une lycéenne rurale.
tt0039516	女優須磨子の恋	L'amour de l'actrice Sumako	Joyû Sumako no koi	Japonais	1947	96	Drame	6.8	330	Kenji Mizoguchi	Yoshikata Yoda	0	0	Shochiku	Japon	Japon	/5MlDYVnI1ocew3Xf0LT4a4SW98g.jpg		Le metteur en scène Shimamura, qui amène le théâtre occidental au Japon, tombe amoureux de l'actrice au franc-parler Sumako Matsui et quitte sa famille pour être avec elle, tout en essayant de garder son théâtre d'art solvable.
tt0039651	長屋紳士録	Récit d'un propriétaire	Nagaya shinshiroku	Japonais	1947	72	Drame	7.7	2230	Yasujirô Ozu	Yasujirô Ozu	0	0	Shochiku	Japon	Japon	/lLwBXerJaoP4TJQq0LrtIlHugqa.jpg		Un jeune garçon suit Tashiro chez lui jusqu'à son complexe d'habitations à la périphérie de Tokyo, le garçon qui a été séparé de son père charpentier d'une manière ou d'une autre à Kudan. Tout ce que Tashiro sait, c'est que le garçon et son père sont arrivés en ville depuis Chigasaki ce matin-là. Malgré le désir de Tashiro de loger l'enfant jusqu'à ce qu'ils décident quoi faire de manière plus permanente, le colocataire de Tashiro, Tamekichi, le chef de l'immeuble, ne laissera pas l'enfant rester, n'aimant pas les enfants et ne voulant pas s'impliquer. Alors Tashiro confie l'enfant à leur voisine, la veuve Tane, qui proteste elle aussi, elle n'aime pas non plus les enfants et ne veut pas s'impliquer. Tane traite le garçon avec dédain, qui ne fait qu'augmenter le lendemain matin en raison d'un incident survenu pendant la nuit. Parmi les résidents de l'immeuble, Tane est chargée de se rendre à Chigasaki pour voir si elle peut retrouver le père ou découvrir ce qui lui est arrivé. Au cours de ce voyage, ce qu'elle apprend en assemblant les éléments de l'histoire, c'est que le père a délibérément abandonné le garçon alors qu'il partait chercher du travail. Cette nouvelle ne change pas le point de vue de Tane ni le mauvais traitement réservé au garçon. Rien ne change à mesure que la semaine avance, mais les perspectives de Tane prennent un tournant à cent quatre-vingts degrés lorsqu'il y a la possibilité qu'elle ne revoie jamais le garçon.
tt0039871	素晴らしき日曜日	Un merveilleux dimanche	Subarashiki nichiyôbi	Japonais	1947	108	Drame, Romance	7.2	3655	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japon	Japon	/2JADvAzmEiLaYqnw8eZVOp88q5j.jpg		Lors d'un voyage dominical dans Tokyo ravagé par la guerre, Yuzo, désespéré, et Masako, optimiste, cherchent du travail et un logement, ainsi que des divertissements abordables pour passer le temps.
