id	french_title	tags
tt0042778	Les Cloches de Nagasaki	romance basedonnovel hideoôba
tt0042876	Rashomon	crime drama mystery the rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter. dyinganddeath japan samurai rape courtcase court truth rain woodcutter subjectivity medium sunlight criminal basedonshortstory multipleperspectives jidaigeki heianperiod unreliablenarration contradictoryaccounts multipleperspectives storytoldfromdifferentperspectives medium akirakurosawa
tt0042955	La bête blanche	drama keiko yukawa is a former prostitute and the newest inmate at white lily, a female rehabilitation facility. prison women'sprison prostitute mikionaruse
tt0042958	Scandale	drama a celebrity photograph sparks a court case as a tabloid magazine spins a scandalous yarn over a painter and a famous singer. painter inn tabloid lowendlawyer winterintospring lawsuit tuberculosis writerdirector basedonstory legaldrama akirakurosawa
tt0043093	Jusqu'à notre prochaine rencontre	drama history romance the hero saburo (okada eiji) is obstructed by a series of events from meeting keiko (kuga yoshiko), his fiancee. hero antiwar wartime tokyo worldwartwo tadashiimai
tt0043155	Le destin de madame Yuki	drama romance young servant girl hamako has just started working for her personal heroine, madame yuki, but her romanticized view of the madame is broken immediately as she is introduced to a list of the madame's personal problems. portrait girl maritalproblem dysfunctionalmarriage marriage inn kenjimizoguchi
tt0043313	Début d'été	drama romance a family chooses a match for their daughter noriko, but she, surprisingly, has her own plans. marriageproposal familyrelationships matchmaking tokyo japan postworldwarii postwarjapan familyissues unmarriedwoman daughterparentrelationship pressuretomarry reluctanttomarry marriedfriend marriageadvice yasujirôozu
tt0043580	Le roman de Genji	drama based on the classic novel by murasaki shikibu, written over 1000 years ago. genji, the son of the emperor, has gained renown among the nobility of kyoto for his charm and good looks, yet he cannot stop himself from pursuing the one object of desire he must never obtain: his father's young and beautiful bride. following the tragic consequences of his obsession, genji wanders from one affair to another, always seeking some sort of resolution to his life. characternameintitle kôzaburôyoshimura
tt0043587	Le fard de Ginza	drama a few days in the life of a quiet geisha, single mother of a young, smart boy, in the lively tokyo quarter of ginza. a woman devoted to other people's needs, she will end by taking part herself in one of the many disguises of ginza. basedonnovelorbook geisha tokyo japan singlemother cosmetics basedonnovel mikionaruse
tt0043614	L'idiot	drama romance a japanese veteran, driven partially mad from the war, travels to the snowy island of hokkaido where he soon enters a love triangle with his best friend and a disgraced woman. jealousy lovetriangle snow blizzard dostoevsky postwarjapan epileptic russianliterature snow kurosawaandmifune friend love lovetriangle akirakurosawa
tt0043699	Carmen revient au pays	comedy a girl who had left her home village for life in tokyo returns to her home years later, and evokes a scandal when the locals discover that she's a stripper. minidress japanesewoman writtenbydirector smalltown returntohometown keisukekinoshita
tt0043774	La danseuse	drama the troubled relationship between a writer and his ballet teacher wife, who has for years loved another man, finally leads to the breakup of the family. basedonnovel mikionaruse
tt0043801	Le repas	drama michiyo lives in a small home in osaka and is not happy with her marriage; all she does is cook and clean for her husband. basedonnovelorbook marriage osaka japan meal unhappiness postwarjapan boredhousewife poverty tokyojapan uncleniecerelationship classmateclassmaterelationship cousincousinrelationship mikionaruse
tt0043825	La dame de Musashino	drama romance set in post-war japan, the lady of musashino tells the story of michiko, a disillusioned young woman trapped in a loveless marriage. she confides in her younger cousin, tsutomo, and the two become close. adultery postwarjapan young extramaritalaffair worldwartwo suicide japan kenjimizoguchi
tt0043892	Madame Oyû	drama romance shinnosuke is introduced to shizu as a prospective wife, but he falls in love with her widowed sister oyu. convention forbids oyu to marry because she has to raise her son as the head of her husband's family. oyu convinces shinnosuke and shizu to marry so that she can remain close to shinnosuke. japan siblingrelationship deathinchildbirth husbandwiferelationship beach cryingbaby baby love kenjimizoguchi
tt0044029	Enfance	drama war when a family has to relocate due to the war, they are ostracized by their new community. familyrelationships keisukekinoshita
tt0044163	Feux d'artifice sur la mer	drama romance the kamiya family struggles to keep the town fishing association from going bankrupt as they deal with a dishonest captain and his degenerate crew. fishing town keisukekinoshita
tt0044497	Les enfants d'Hiroshima	drama war post war hiroshima: it's been four years since the last time she visited her hometown. takako faces the after effects of the a-bomb when she travels around the city to call on old friends. sacrifice scarredex-employee livesofformerstudents delayeddeath atomicbomb japan grief antinuclear child kanetoshindô
tt0044741	Vivre	drama a bureaucrat tries to find meaning in his life after he discovers he has terminal cancer. dyinganddeath japan bureaucracy agedifference praise office nightlife senseoflife playground obsequies swing loneliness officepolitics infatuation wake publicworks shorttimetolive bureaucrat thoughtsofretirement terminalcancer citypark civilservant monotonouslife accomplishments officegossip meaningoflife cancer death bureaucrat playground akirakurosawa
tt0044745	L'éclair	drama poor, pathetic mother ose has four children, three daughters and a son, by four different men. basedonnovelorbook parentchildrelationship sister mother mikionaruse
tt0044982	Le goût du riz au thé vert	drama a childless middle-aged couple faces a marital crisis. husbandwiferelationship arrangedmarriage lie tokyo japan niece maritaltensions couple cigarettesmoking generationgap warsong singing yasujirôozu
tt0044986	La mère	drama a teenaged girl witnesses her widowed mother's attempt to sustain her family. widow poverty laundry deathinfamily kimono singingcompetition postwarlife sickbed girl postwar singingcontest poverty kimono mikionaruse
